effect_allele	p_nominal	beta	OR	log_OR	se	z_score	trait	PMID	used_file	snp_id	chr	pos	MAF
T	0.0015	NA	1.09	0.0861776962410524	0.0271452872375393	3.17468352745508	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578406	9	120948393	0.116279069767442
T	0.063	NA	1.06	0.0582689081239758	0.0313409932743523	1.85919149447187	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578407	9	120950109	0.0872093023255814
T	0.048	NA	1.06	0.0582689081239758	0.0294679065840806	1.97736842818195	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578408	9	120950167	0.0872093023255814
A	0.12	NA	1.05	0.048790164169432	0.0313808803667541	1.55477359459685	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7020931	9	120951719	0.0930232558139535
T	0.21	NA	0.97	-0.0304592074847086	0.0242980593991756	-1.25356543847045	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818490	9	120953009	0.104651162790698
T	6.5e-08	NA	0.92	-0.083381608939051	0.0154282651458255	-5.40447083006035	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2075049	9	120953218	0.494186046511628
T	0.04	NA	0.94	-0.0618754037180875	0.0301280275294471	-2.05374891063182	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41258306	9	120953825	0.0872093023255814
T	0.22	NA	0.97	-0.0304592074847086	0.0248336805223833	-1.22652812003661	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12004487	9	120954403	0.104651162790698
T	0.22	NA	0.97	-0.0304592074847086	0.0248336805223833	-1.22652812003661	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2300929	9	120954562	0.104651162790698
A	0.22	NA	1.03	0.0295588022415444	0.0240995715945446	1.22652812003661	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2300930	9	120955111	0.104651162790698
A	0.22	NA	1.03	0.0295588022415444	0.0240995715945446	1.22652812003661	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7045519	9	120955562	0.104651162790698
T	0.043	NA	1.06	0.0582689081239758	0.0287931118514937	2.02370999093497	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41313623	9	120956285	0.0872093023255814
A	0.11	NA	1.05	0.048790164169432	0.0305283278664231	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4271038	9	120956736	0.0930232558139535
A	0.23	NA	1.03	0.0295588022415444	0.0246249711440748	1.20035885803086	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7465958	9	120957057	0.104651162790698
A	0.22	NA	0.97	-0.0304592074847086	0.0248336805223833	-1.22652812003661	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7027891	9	120958610	0.104651162790698
T	0.23	NA	0.97	-0.0304592074847086	0.0253750845265354	-1.20035885803086	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7044680	9	120958906	0.104651162790698
A	0.045	NA	1.06	0.0582689081239758	0.0290668088866897	2.0046544617651	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41313609	9	120959371	0.0872093023255814
A	0.00047	NA	0.94	-0.0618754037180875	0.017692355317585	-3.49729601330059	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4310279	9	120959870	0.273255813953488
A	0.047	NA	0.94	-0.0618754037180875	0.031151083602293	-1.98630020412943	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41313607	9	120959917	0.0872093023255814
T	0.054	NA	1.06	0.0582689081239758	0.0302407110870191	1.92683657326391	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41313597	9	120960772	0.0872093023255814
T	6.9e-08	NA	1.09	0.0861776962410524	0.0159773078958326	5.39375574426593	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818491	9	120961073	0.494186046511628
A	0.26	NA	1.03	0.0295588022415444	0.0262420410455188	1.1263911290388	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7867511	9	120961112	0.104651162790698
A	0.14	NA	1.04	0.0392207131532813	0.0265760615184602	1.47579102817917	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7867729	9	120961132	0.0930232558139535
A	0.05	NA	1.06	0.0582689081239758	0.0297295810451588	1.95996398454005	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7867876	9	120961256	0.0872093023255814
A	0.25	NA	0.97	-0.0304592074847086	0.0264782230549405	-1.15034938037601	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2109897	9	120962230	0.104651162790698
A	0.13	NA	1.04	0.0392207131532813	0.0259036155188674	1.51410188761928	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41312907	9	120963246	0.0930232558139535
T	0.051	NA	1.06	0.0582689081239758	0.0298588327257888	1.95147977347586	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41312903	9	120963498	0.0872093023255814
T	0.051	NA	0.94	-0.0618754037180875	0.0317069152133095	-1.95147977347586	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs17612	9	120963648	0.0872093023255814
A	0.052	NA	0.94	-0.0618754037180875	0.0318431007041583	-1.94313375110507	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41312901	9	120963751	0.0872093023255814
A	0.052	NA	0.94	-0.0618754037180875	0.0318431007041583	-1.94313375110507	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578417	9	120965162	0.0872093023255814
T	0.0017	NA	1.09	0.0861776962410524	0.0274610363807989	3.13818076805393	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578418	9	120965255	0.116279069767442
T	0.25	NA	1.03	0.0295588022415444	0.0256954997723237	1.15034938037601	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7035682	9	120965716	0.104651162790698
T	0.25	NA	0.97	-0.0304592074847086	0.0264782230549405	-1.15034938037601	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2269064	9	120966335	0.104651162790698
A	0.14	NA	1.04	0.0392207131532813	0.0265760615184602	1.47579102817917	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs62578419	9	120967153	0.0930232558139535
A	0.052	NA	1.06	0.0582689081239758	0.0299870804523045	1.94313375110507	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs77617771	9	120967618	0.0872093023255814
T	0.13	NA	0.96	-0.0408219945202552	0.0269611938628794	-1.51410188761928	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs58328848	9	120967684	0.0930232558139535
A	0.13	NA	0.96	-0.0408219945202552	0.0269611938628794	-1.51410188761928	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs73532987	9	120968022	0.0930232558139535
A	0.23	NA	0.97	-0.0304592074847086	0.0253750845265354	-1.20035885803086	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818492	9	120968276	0.104651162790698
A	0.063	NA	1.05	0.048790164169432	0.0262426782364835	1.85919149447187	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985112	9	120969130	0.0872093023255814
A	0.0011	NA	0.94	-0.0618754037180875	0.0189591534978036	-3.26361637006925	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7026551	9	120970855	0.226744186046512
T	0.02	NA	0.94	-0.0618754037180875	0.0265976573875904	-2.32634787404084	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41312877	9	120970893	0.0930232558139535
A	0.02	NA	0.94	-0.0618754037180875	0.0265976573875904	-2.32634787404084	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41312875	9	120971029	0.0930232558139535
T	0.02	NA	1.06	0.0582689081239758	0.0250473752331647	2.32634787404084	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41312871	9	120971352	0.0930232558139535
T	0.037	NA	1.05	0.048790164169432	0.0233919861723535	2.08576406509235	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2269066	9	120974740	0.133720930232558
G	0.0012	NA	0.94	-0.0618754037180875	0.019103949963283	-3.23888011835298	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2269067	9	120974762	0.226744186046512
A	0.036	NA	1.05	0.048790164169432	0.0232674547964093	2.09692742916434	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7853062	9	120975442	0.133720930232558
T	0.036	NA	0.95	-0.0512932943875506	0.0244611681234919	-2.09692742916434	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7868761	9	120975837	0.133720930232558
T	0.022	NA	1.06	0.0582689081239758	0.0254408510909346	2.29036787785527	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41311933	9	120977282	0.0988372093023256
T	1.2e-05	NA	0.93	-0.0725706928348354	0.0165777810466233	-4.37758784669298	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760132	9	120977715	0.383720930232558
T	1e-05	NA	0.93	-0.0725706928348354	0.0164292152564239	-4.41717341346902	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7037673	9	120978206	0.383720930232558
A	0.024	NA	0.94	-0.0618754037180875	0.027413318873626	-2.25712924448622	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs76481162	9	120978248	0.0988372093023256
A	0.073	NA	0.97	-0.0304592074847086	0.0169894500304234	-1.79283069376375	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1035029	9	120980540	0.383720930232558
T	0.032	NA	1.05	0.048790164169432	0.0227522488900403	2.14441062091184	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs13290556	9	120980659	0.133720930232558
T	0.028	NA	1.06	0.0582689081239758	0.0265185770700724	2.19728637664105	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41311911	9	120981643	0.0988372093023256
A	0.029	NA	0.95	-0.0512932943875506	0.0234914636429561	-2.18348652800656	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41260544	9	120981974	0.0988372093023256
T	0.029	NA	1.06	0.0582689081239758	0.0266861770734959	2.18348652800656	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12686746	9	120982219	0.0988372093023256
T	0.029	NA	0.95	-0.0512932943875506	0.0234914636429561	-2.18348652800656	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41311897	9	120983538	0.0988372093023256
A	0.17	NA	0.98	-0.0202027073175195	0.0147228182759972	-1.37220380899873	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4837805	9	120983977	0.377906976744186
T	6.7e-05	NA	1.06	0.0582689081239758	0.0146158421413309	3.98669522840577	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818494	9	120984160	0.383720930232558
T	0.03	NA	0.95	-0.0512932943875506	0.0236364784238355	-2.17009037758456	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10514838	9	120984518	0.104651162790698
A	0.026	NA	1.06	0.0582689081239758	0.0261740185399559	2.22621176931718	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7861142	9	120984521	0.133720930232558
G	0.026	NA	0.95	-0.0512932943875506	0.0230406177410891	-2.22621176931718	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs35447093	9	120985057	0.133720930232558
A	0.17	NA	0.98	-0.0202027073175195	0.0147228182759972	-1.37220380899873	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4837806	9	120985663	0.377906976744186
A	0.0011	NA	0.94	-0.0618754037180875	0.0189591534978036	-3.26361637006925	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7872790	9	120985875	0.238372093023256
A	0.028	NA	0.95	-0.0512932943875506	0.0233439277341544	-2.19728637664105	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12237868	9	120986477	0.133720930232558
G	0.031	NA	0.95	-0.0512932943875506	0.0237791217148331	-2.15707270447901	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs16910253	9	120986552	0.104651162790698
A	0.032	NA	1.06	0.0582689081239758	0.0271724582762973	2.14441062091184	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs113467824	9	120987441	0.104651162790698
T	0.0016	NA	0.95	-0.0512932943875506	0.0162531083210226	-3.15590675792182	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760133	9	120987859	0.424418604651163
T	0.035	NA	1.06	0.0582689081239758	0.0276370982025348	2.10835839916911	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41259344	9	120989370	0.104651162790698
A	0.035	NA	0.95	-0.0512932943875506	0.0243285460421553	-2.10835839916911	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs16910254	9	120989383	0.104651162790698
A	0.012	NA	1.04	0.0392207131532813	0.0156124442044267	2.51214432793046	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs3764912	9	120989522	0.482558139534884
T	0.044	NA	0.95	-0.0512932943875506	0.0254672202869314	-2.01409081201814	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41311871	9	120990975	0.104651162790698
T	0.043	NA	1.05	0.048790164169432	0.024109266835655	2.02370999093497	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41311867	9	120991322	0.104651162790698
A	0.046	NA	1.05	0.048790164169432	0.0244514020974284	1.99539331016782	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12685289	9	120993105	0.104651162790698
T	0.18	NA	1.02	0.0198026272961797	0.0147697579338383	1.34075503369022	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7035199	9	120993567	0.383720930232558
A	0.0012	NA	0.95	-0.0512932943875506	0.0158367375491607	-3.23888011835298	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985117	9	120993613	0.424418604651163
T	0.044	NA	0.97	-0.0304592074847086	0.015123055675026	-2.01409081201814	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2159776	9	120993882	0.470930232558139
T	0.041	NA	1.1	0.0953101798043249	0.0466399707649656	2.04353000743986	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs17292882	9	120994687	0.0581395348837209
T	0.041	NA	1.05	0.048790164169432	0.0238754331924671	2.04353000743986	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs16910255	9	120994705	0.104651162790698
A	0.047	NA	1.03	0.0295588022415444	0.01488133675871	1.98630020412943	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818495	9	120994909	0.470930232558139
A	0.047	NA	0.97	-0.0304592074847086	0.0153346444919984	-1.98630020412943	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4836835	9	120995134	0.470930232558139
G	0.041	NA	0.95	-0.0512932943875506	0.0251003382386398	-2.04353000743986	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41311863	9	120995342	0.104651162790698
T	0.0015	NA	1.05	0.048790164169432	0.0153685127186658	3.17468352745508	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760134	9	120996147	0.424418604651163
A	0.042	NA	0.95	-0.0512932943875506	0.0252238928669537	-2.03352014925305	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12683026	9	120996354	0.104651162790698
A	0.0015	NA	0.95	-0.0512932943875506	0.0161569787803917	-3.17468352745508	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7040033	9	120996766	0.424418604651163
A	0.045	NA	0.97	-0.0304592074847086	0.0151942432302719	-2.0046544617651	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7040319	9	120996974	0.476744186046512
G	0.0015	NA	1.05	0.048790164169432	0.0153685127186658	3.17468352745508	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985118	9	120997829	0.424418604651163
T	0.0015	NA	0.95	-0.0512932943875506	0.0161569787803917	-3.17468352745508	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs13297393	9	120997895	0.424418604651163
T	0.0013	NA	0.95	-0.0512932943875506	0.0159495078336503	-3.21597976078811	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs13301421	9	120998045	0.424418604651163
A	0.0016	NA	0.95	-0.0512932943875506	0.0162531083210226	-3.15590675792182	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10733649	9	121000043	0.430232558139535
A	0.17	NA	0.98	-0.0202027073175195	0.0147228182759972	-1.37220380899873	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1978270	9	121000398	0.377906976744186
T	0.039	NA	1.03	0.0295588022415444	0.0143198284898567	2.0641868904004	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760135	9	121000728	0.465116279069767
T	0.16	NA	0.96	-0.0408219945202552	0.029053320608994	-1.40507156030963	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7046909	9	121001602	0.0872093023255814
G	0.17	NA	0.98	-0.0202027073175195	0.0147228182759972	-1.37220380899873	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7031036	9	121001916	0.377906976744186
T	0.0018	NA	1.05	0.048790164169432	0.015630913620443	3.12138914935986	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739582	9	121002175	0.430232558139535
T	0.075	NA	0.95	-0.0512932943875506	0.0288089422441368	-1.78046434169203	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs182550311	9	121002297	0.0872093023255814
A	0.068	NA	1.05	0.048790164169432	0.0267342366089261	1.8250068211464	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12685344	9	121002713	0.104651162790698
A	0.15	NA	1.02	0.0198026272961797	0.0137563003629716	1.43953147093846	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7866803	9	121003932	0.377906976744186
A	0.09	NA	0.96	-0.0408219945202552	0.0240781229518722	-1.69539771027214	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs79516694	9	121004248	0.104651162790698
